,señal_suavizada,frecuencia,amplitude_rms,freq_media,freq_mediana
20,"[ 397.508253    537.62265293  674.22172838  807.30547936  936.87390587
 1062.92700791 1185.46478547 1304.48723856 1419.99436718 1531.98617132
 1640.46265099 1745.42380619 1846.86963692 1944.80014317 2039.21532495
 2130.11518226 2217.49971509 2301.36892345 2381.72280734 2458.56136675
 2531.8846017  2601.69251216 2667.98509816 2730.76235968 2790.02429673
 2845.77090931 2898.00219741 2946.71816105 2991.9188002  3038.56760797
 3071.7741051  3106.42877084 3140.03134773 3157.8748334  3144.73419071
 3083.8267519  3073.12414857 3042.37414231 3051.9060356  3078.50010172
 3079.99592344 3086.75299972 3128.12405768 3153.83478917 3209.28726097
 3230.91465228 3269.66558685 3293.22199894 3353.99247872 3390.34475626
 3424.31456804 3435.92139409 3475.16578121 3512.86586294 3511.2575545
 3546.62949768 3567.34758776 3569.61385659 3598.72235156 3614.54482975
 3640.61545044 3664.51790804 3674.94107361 3676.45534275 3673.92383676
 3682.8703684  3714.623256   3745.12850502 3809.53198008 3910.80964509
 4000.49600516 4030.59650715 4028.17843778 4047.27399403 4033.13099483
 4015.88955874 4031.41443734 4043.80401556 4030.68422861 4021.39201093
 4038.53676244 3952.93308138 3854.10374949 3798.90047973 3743.49307363
 3704.44525722 3696.88593343 3671.91176625 3622.65278176 3561.06482709
 3497.98399776 3409.37578212 3325.46835502 3216.68212712 3162.49097598
 3107.10009536 3062.6931864  3007.44147586 3036.7246086  3056.44500906]",73.0,3165.2734799599434,170680.22129414082,168671.31072937354
21,"[ 400.83319221  555.5945737   706.33571148  853.05660555  995.7572559
 1134.43766254 1269.09782546 1399.73774467 1526.35742017 1648.95685196
 1767.53604003 1882.09498439 1992.63368503 2099.15214196 2201.65035518
 2300.12832469 2394.58605048 2485.02353256 2571.44077092 2653.83776557
 2732.21451651 2806.57102374 2876.90728725 2943.22330705 3005.51908313
 3063.7946155  3118.04990416 3168.2849491  3214.49975034 3261.68595416
 3294.86862166 3329.02269175 3372.20951134 3353.26688932 3336.34506897
 3324.06669087 3296.44603217 3281.33913161 3306.24502698 3263.39925821
 3316.00979309 3346.43852286 3364.51756595 3375.88660043 3429.79939799
 3451.63192422 3515.43756428 3537.77552537 3582.60342273 3628.14934832
 3668.64186792 3694.85213847 3722.9410931  3750.75145944 3722.68469315
 3714.78147626 3704.47807938 3674.60600958 3652.65616325 3618.83866983
 3588.70926282 3584.16950438 3579.06631953 3590.46597636 3589.38297827
 3612.18557737 3639.6679036  3676.8476516  3741.07297592 3812.56359888
 3877.38467951 3927.6314125  3965.05389517 3961.00271314 3951.32154857
 3975.68282937 3918.29952219 3943.07201862 3933.12162464 3915.0719908
 3862.95596108 3782.24391383 3700.00301159 3639.59551801 3539.12349012
 3507.10939045 3486.75611259 3461.6129038  3423.5338654  3416.21866018
 3338.23016855 3246.18925078 3162.34316666 3076.82542869 2993.18952901
 2918.90122646 2876.73202427 2845.43886475 2869.30750362 2792.93465406]",75.0,3205.842997667725,169784.7332817366,180605.7057318409
22,"[ 441.57359615  605.45276534  764.96646293  920.11468892 1070.89744331
 1217.3147261  1359.36653729 1497.05287688 1630.37374487 1759.32914126
 1883.91906605 2004.14351923 2120.00250082 2231.49601081 2338.6240492
 2441.38661599 2539.78371118 2633.81533477 2723.48148676 2808.78216715
 2889.71737594 2966.28711313 3038.49137872 3106.3301727  3169.80349509
 3228.91134588 3283.65372507 3334.03063266 3380.04206865 3426.58683137
 3458.96852583 3491.88354702 3549.45857395 3534.63847066 3512.43868976
 3491.71208524 3471.98322798 3458.81241198 3474.8377951  3482.22665873
 3499.43484664 3477.39725765 3477.6933401  3492.05679159 3516.12805889
 3529.32635603 3502.3304599  3495.03408624 3495.59937775 3511.70817493
 3502.88466405 3503.36080835 3483.88424491 3483.45625156 3496.77030442
 3488.9421414  3470.79592407 3451.15842062 3451.43788091 3442.73270017
 3445.70856312 3442.70164893 3422.14374219 3418.54705841 3432.62342735
 3421.83019462 3426.9998016  3431.46164374 3521.21938888 3602.74130927
 3660.59688105 3695.09652378 3690.28906177 3706.55379819 3771.41956339
 3773.00934933 3758.23157553 3770.92648584 3795.72589772 3818.29527573
 3803.6769456  3732.85671017 3681.61931689 3631.47193869 3618.94993325
 3584.60612689 3570.88283042 3553.07262777 3557.05570871 3543.25314175
 3501.00409025 3429.73962833 3351.37189461 3303.46768777 3262.18245502
 3249.98758724 3244.34141971 3229.31743397 3224.75139582 3243.41609125]",79.0,3223.724001032397,170611.34725351995,173608.96688708998
23,"[ 415.73866173  561.53113951  703.72225519  842.31200877  977.30040024
 1108.68742962 1236.47309689 1360.65740206 1481.24034513 1598.2219261
 1711.60214496 1821.38100173 1927.55849639 2030.13462895 2129.10939941
 2224.48280776 2316.25485402 2404.42553817 2488.99486022 2569.96282017
 2647.32941802 2721.09465377 2791.25852741 2857.82103895 2920.78218839
 2980.14197573 3035.90040097 3088.05746411 3136.61316514 3186.93357566
 3222.9204809  3260.67209563 3298.79677869 3274.44377598 3248.23000325
 3208.44635647 3231.94956545 3233.95134102 3242.97778462 3265.42150643
 3309.526709   3349.0312071  3413.33810603 3457.39219091 3505.45843012
 3547.73561505 3606.00832581 3637.49531334 3686.33486361 3728.67794206
 3751.88862662 3739.82518522 3792.85198413 3816.85121278 3800.55760015
 3792.91677118 3797.11686288 3800.00391739 3755.18945025 3715.66794697
 3673.32220401 3697.73378864 3685.63113585 3680.56961003 3699.4401417
 3729.63941908 3732.14414316 3692.61834977 3763.69789409 3809.67408071
 3859.08542478 3862.32634028 3894.92005095 3932.06604151 3925.06396442
 3928.83150742 3885.52167412 3844.85465114 3795.00739    3776.94157306
 3728.56669807 3660.7616254  3563.97117141 3489.2203274  3433.97475789
 3386.00730566 3391.79099506 3351.25486222 3373.40409696 3348.14751449
 3315.1267508  3240.14952102 3148.63462725 3063.1099895  2974.7400329
 2911.57002271 2909.64652702 2931.36439262 2927.14562314 2900.16051738]",73.0,3192.9105134635142,169270.94557082086,185149.82524613375
24,"[ 737.25005172  871.0455443  1001.48147538 1128.55784498 1252.27465308
 1372.63189969 1489.62958481 1603.26770844 1713.54627058 1820.46527122
 1924.02471037 2024.22458804 2121.06490421 2214.54565889 2304.66685207
 2391.42848377 2474.83055397 2554.87306269 2631.55600991 2704.87939564
 2774.84321988 2841.44748262 2904.69218388 2964.57732364 3021.10290191
 3074.2689187  3124.07537398 3170.52226778 3213.60960009 3258.06712309
 3289.70558023 3322.71422806 3360.06796296 3357.33619836 3381.14186461
 3324.70631726 3303.09047103 3284.69896375 3299.8194611  3299.2509996
 3284.48675879 3326.69681036 3357.99921849 3387.94207117 3478.58758607
 3484.62694617 3542.83114365 3613.37763997 3616.16443887 3631.01729959
 3615.23114628 3628.62488829 3617.00525651 3618.00001126 3610.64784379
 3601.13025285 3580.28268192 3552.33870648 3545.08732885 3536.06341577
 3488.88450128 3510.02501583 3483.94925422 3482.2475174  3488.13952256
 3514.38592797 3562.92149905 3555.11845007 3599.71202022 3702.44767594
 3772.29108212 3775.595396   3802.20263406 3815.34710399 3870.76219128
 3848.93921069 3846.70679262 3883.51001457 3852.29668721 3872.48794501
 3864.12666704 3798.65774162 3715.78244358 3647.41864717 3616.81350593
 3615.19203676 3587.94870144 3556.27236645 3557.72081858 3535.62836743
 3537.51912527 3501.56869969 3446.31025477 3394.41659789 3370.02897264
 3339.55997845 3306.11396818 3292.02338686 3286.62515234 3242.44364338]",77.0,3232.5090503811366,172184.60562629567,179340.7024968309
25,"[ 431.23075329  594.63552031  753.8452823   908.86003927 1059.67979122
 1206.30453815 1348.73428006 1486.96901694 1621.0087488  1750.85347564
 1876.50319746 1997.95791426 2115.21762603 2228.28233278 2337.15203451
 2441.82673122 2542.30642291 2638.59110957 2730.68079121 2818.57546783
 2902.27513943 2981.77980601 3057.08946756 3128.20412409 3195.1237756
 3257.84842209 3316.37806356 3370.7127     3420.85233142 3472.24507483
 3508.5465792  3546.10119556 3589.71612634 3611.65613216 3634.12812115
 3633.28656107 3624.10534179 3587.57059992 3572.80105049 3604.09861366
 3613.36256522 3602.76435957 3571.93981583 3620.31489011 3699.56627588
 3702.90527553 3726.6187995  3708.93916865 3704.64519126 3733.73660639
 3737.4083277  3746.10124643 3752.4037144  3744.51991207 3713.78540068
 3670.05237561 3675.3939942  3665.92299435 3667.54411964 3602.25086248
 3547.8422276  3512.02641892 3524.60330573 3511.39949022 3503.50753365
 3491.69320347 3519.84135654 3550.25884859 3624.89020012 3659.86168971
 3741.54302885 3774.98161224 3787.54625268 3779.9658713  3753.07776695
 3771.96040204 3795.71171053 3736.062513   3703.08082844 3663.82296068
 3639.21996215 3592.02835305 3541.64257654 3470.90210657 3417.13520553
 3379.14433806 3370.30844408 3371.6391896  3381.05507643 3353.3627331
 3314.28702298 3219.53651807 3164.80926698 3088.74910908 3060.8369185
 3038.81740735 2965.5775027  2928.55341865 2882.2969654  2913.52864318]",76.0,3247.2085937549714,169746.62369804687,184911.75504901027
26,"[ 701.81086627  853.38901882 1000.96127697 1144.5276407  1284.08811003
 1419.64268495 1551.19136546 1678.73415157 1802.27104326 1921.80204055
 2037.32714343 2148.84635191 2256.35966597 2359.86708563 2459.36861088
 2554.86424172 2646.35397816 2733.83782018 2817.3157678  2896.78782101
 2972.25397982 3043.71424421 3111.1686142  3174.61708978 3234.05967095
 3289.49635772 3340.92715007 3388.35204802 3431.77105156 3475.82913489
 3506.59137542 3537.99269574 3530.28574519 3526.94745746 3510.92458707
 3504.90818372 3476.85402947 3448.67349547 3456.02819773 3443.98124028
 3437.16297282 3453.35654225 3489.79487693 3474.12835197 3509.8515201
 3501.24501948 3518.48475781 3560.86567955 3568.31653012 3560.91650796
 3588.29626972 3580.45793785 3630.44937097 3598.20308845 3624.80836973
 3616.94451506 3631.41378438 3649.30361963 3593.95177958 3563.65421237
 3578.08485778 3633.66050811 3667.10206273 3704.43522665 3709.97583511
 3722.66056763 3779.8707145  3831.8297233  3900.91197618 3964.90704059
 3988.3047474  4028.39337703 4056.42846442 4057.39171176 4034.54209288
 4039.15710627 4069.36124264 4055.17747985 4047.80177713 4003.45729276
 3912.14546649 3835.9088972  3759.64925979 3693.15638032 3640.2316568
 3574.3945901  3584.65450652 3512.41982214 3505.05567947 3427.28527326
 3380.32896553 3297.50244351 3170.0227793  3102.73056891 3100.64227772
 3036.00042979 3014.37445456 3000.56365123 2988.7776135  2994.72877636]",76.0,3311.694590998108,174128.70913063947,176949.86118797938
27,"[ 737.74507417  882.68225856 1023.821597   1161.16308948 1294.70673602
 1424.45253659 1550.40049122 1672.55059989 1790.9028626  1905.45727937
 2016.21385017 2123.17257503 2226.33345393 2325.69648687 2421.26167387
 2513.0290149  2600.99850999 2685.17015912 2765.54396229 2842.11991952
 2914.89803078 2983.8782961  3049.06071546 3110.44528886 3168.03201632
 3221.82089781 3271.81193336 3318.00512295 3360.40046659 3403.55561543
 3433.797616   3464.79942177 3475.13777545 3434.67599011 3425.73063756
 3409.80736226 3422.55375829 3410.81421098 3421.55945501 3419.6280966
 3462.35422207 3498.76117295 3522.60717073 3576.97034785 3620.7830077
 3661.30562234 3686.4188974  3691.98755929 3703.52517656 3726.68468916
 3753.55203588 3744.50145432 3738.1589992  3706.86251314 3721.66614019
 3698.99413061 3681.02761436 3649.99774745 3613.63357676 3575.82112483
 3519.70105799 3498.03288115 3468.32579434 3439.75614627 3430.03686897
 3455.32077356 3539.5683177  3561.84540731 3595.11739407 3657.31913352
 3694.15189433 3703.2480693  3706.14828976 3746.34287271 3733.83714444
 3788.94996199 3771.14047385 3771.79894588 3770.64956146 3745.15280759
 3703.66498529 3640.08549376 3559.95509134 3512.06378132 3486.67771268
 3448.85604759 3419.8203076  3410.25680639 3413.82845598 3409.15357729
 3367.40272253 3288.05924264 3180.33453586 3112.23939837 3087.70636628
 3102.27059336 3088.50585638 3096.67518259 3135.06726859 3094.36541169]",75.0,3244.050452505026,170151.85332567838,185142.5757813972
28,"[ 889.81285517 1060.09673658 1225.59027402 1386.29346748 1542.20631697
 1693.32882249 1839.66098403 1981.20280159 2117.95427518 2249.9154048
 2377.08619044 2499.46663211 2617.05672981 2729.85648353 2837.86589327
 2941.08495904 3039.51368084 3133.15205866 3222.00009251 3306.05778239
 3385.32512829 3459.80213021 3529.48878816 3594.38510214 3654.49107214
 3709.80669817 3760.33198022 3806.0669183  3847.01151241 3887.34822275
 3914.5296687  3941.10323088 3946.56919476 3914.4480448  3895.22587901
 3863.4717983  3807.43427361 3786.30590732 3776.43563437 3770.86836629
 3802.46395202 3806.07415341 3796.92768084 3803.96150901 3860.261587
 3836.41744043 3837.96108656 3837.63581675 3837.09579184 3846.76522901
 3842.77143102 3833.71273723 3861.09617065 3849.77300909 3809.5858169
 3805.36937956 3795.91799662 3763.65135521 3712.51358317 3688.02405287
 3692.0015184  3700.80460297 3745.27590247 3740.51827515 3761.46896288
 3755.00307171 3777.14412693 3802.49985263 3870.76521583 3934.86243089
 3975.83474066 3984.04630677 3988.94774456 3992.50281006 3999.30485795
 4002.80383401 4032.49007598 4048.05087289 4065.73867163 4038.61001249
 3971.07301042 3900.51913514 3828.81668301 3788.52837506 3745.65483222
 3695.35516939 3659.87925793 3661.87902062 3625.83514049 3571.80945758
 3535.46678117 3431.88293105 3370.38568999 3266.6013927  3254.80871599
 3258.38344764 3237.67050064 3236.49124589 3277.59239663 3288.52352733]",78.0,3520.1734230463026,182339.8421433573,190315.03388615174
29,"[ 992.56684742 1142.18969791 1287.78485623 1429.35232237 1566.89209634
 1700.40417813 1829.88856775 1955.34526519 2076.77427045 2194.17558354
 2307.54920445 2416.89513319 2522.21336976 2623.50391414 2720.76676636
 2814.00192639 2903.20939425 2988.38916994 3069.54125345 3146.66564479
 3219.76234395 3288.83135093 3353.87266574 3414.88628837 3471.87221883
 3524.83045711 3573.76100322 3618.66385715 3659.53901891 3700.70922508
 3729.20626589 3757.99835112 3791.35362675 3781.93707322 3767.46089845
 3757.71045195 3750.95916647 3699.30733422 3683.71974733 3652.87225517
 3668.2488707  3645.74646463 3683.18264268 3722.67476841 3736.910716
 3779.19598049 3811.19320825 3845.47427604 3861.67754005 3839.84339971
 3842.19785687 3854.46054153 3891.60674033 3900.84221194 3892.20998977
 3864.53184342 3868.80671513 3886.81392592 3887.38345963 3875.60729476
 3842.96616524 3826.95360234 3804.9115894  3801.80184747 3785.15279722
 3815.96534114 3837.08669991 3882.14418804 3953.42774927 3985.71360088
 4047.70754133 4075.46542065 4101.86716564 4092.25611514 4064.22200291
 4060.73753943 4045.64123663 4056.14959103 4035.49750743 4006.17139188
 3948.43235086 3875.79525562 3805.51404817 3704.36930601 3654.28645333
 3612.48377648 3571.75950457 3554.2633823  3502.43529033 3396.70323002
 3326.73808696 3226.44691175 3130.04945621 3072.40500398 3002.10381969
 2932.14636113 2887.1558802  2847.62384125 2790.53838777 2733.7874136 ]",72.0,3456.357471104148,178497.02737399694,190131.10971451516
30,"[199.26968828 224.67719787 249.37340932 273.35832261 296.63193774
 319.19425472 341.04527354 362.18499421 382.61341673 402.33054109
 421.33636729 439.63089534 457.21412523 474.08605697 490.24669056
 505.69602598 520.43406326 534.46080238 547.77624334 560.38038615
 572.2732308  583.4547773  593.92502565 603.68397584 612.73162787
 621.06798175 628.69303747 635.60679504 641.80925446 647.93679772
 652.08027882 656.14884377 652.39136665 648.72871784 647.72625514
 641.58713381 638.90321667 637.03799496 636.33107741 636.56149139
 633.48122121 633.39934006 631.78042633 627.60935045 641.41853718
 637.34354046 640.95308459 640.88490876 645.99905888 646.8749386
 646.77837272 638.92260334 640.65832238 629.74235795 631.94069726
 628.76954408 623.68071452 618.85552919 618.01929824 616.7210965
 615.08260064 616.36434515 620.8241987  619.23302732 622.37825538
 623.86889124 628.03391296 632.96846994 637.67680031 654.29006763
 660.87939447 667.15508299 671.96579778 673.23289365 670.61754085
 671.54337063 676.70168793 678.76256224 675.69001308 670.68270145
 662.96805572 649.99545256 632.24438675 615.93906727 618.43308629
 612.16567583 609.7688852  600.04956356 596.40546569 592.09949432
 589.56457219 574.79430808 561.26965966 543.15315535 539.12173269
 529.87023312 522.94287112 518.75653486 519.51576961 525.77185243]",77.0,588.5781551371674,30286.148698127185,32017.895313825255
31,"[498.47215362 501.69030988 504.72236199 507.56830995 510.22815376
 512.70189342 514.98952893 517.09106029 519.00648749 520.73581055
 522.27902946 523.63614421 524.80715481 525.79206127 526.59086357
 527.20356172 527.63015572 527.87064557 527.92503127 527.79331282
 527.47549022 526.97156347 526.28153257 525.40539751 524.34315831
 523.09481495 521.66036745 520.03981579 518.23315998 515.97821958
 514.06153592 511.69656766 505.5060857  500.39723074 492.63472214
 480.48615292 478.39050186 475.444552   472.47704946 468.90514758
 458.88495379 453.26110269 456.02291829 456.05990185 451.09411183
 451.02639902 453.04520429 453.39821811 451.88039094 448.82189245
 452.55276847 452.99531913 450.19041586 447.87094853 446.91130599
 447.57533581 448.90675835 445.04539352 443.96184982 438.13389609
 434.10670893 432.77278509 428.58197354 432.41268667 433.16466655
 433.2156161  429.4024436  436.98092238 449.00453878 456.94690648
 462.4498751  465.53829874 464.78269825 463.29660632 460.44033161
 467.94692255 470.66892548 470.35024797 471.80938786 472.07385124
 469.64254415 462.37160993 450.39765133 448.22114007 443.67896035
 441.19510558 439.03888992 438.75660885 435.62044551 433.47381834
 431.61196463 431.8082944  423.34817751 416.38872375 411.19979109
 407.98026106 408.34556931 406.50073418 401.73188026 398.33487553]",18.0,472.9316247315631,22387.688974504563,22309.955576911598
